Number;Name;Provider;Tag;Channel File Name;Service File Name;Service Type;picon
4036;NDR FS NDS;ARD;SDTV;f4a65f60dcab2f008984f76114260d3c;14f639c2475403aee91653a450dabd4e;1;picon://1_0_1_6E42_431_1_C00000_0_0_0.png
4037;WDR Wuppertal;ARD;SDTV;fddf678787d15393f7b2d14d17c6a265;7665dc43e05b88afbea46482d79517c6;1;picon://1_0_1_6F77_457_1_C00000_0_0_0.png
4038;WDR Köln;ARD;SDTV;fdea2706e7b9c03e81a579e459907694;624ef9cf57f2864b0b6b12987b38d2a9;1;picon://1_0_1_6DCF_44D_1_C00000_0_0_0.png
4501;DMAX Austria;BetaDigital;SDTV;1286662bccb4a6f1da1dba4b9766d3e7;30e9cfc58bc254739e2a632ddefd2e42;1;picon://1_0_1_49_7_85_C00000_0_0_0.png
4502;N24 Austria;BetaDigital;SDTV;d888bfa1eed432f96d4e90018a1e6c36;b42bca9b356d7f239a2fa4413bcc97e3;1;picon://1_0_1_35_7_85_C00000_0_0_0.png
4503;VOX CH;CBC;SDTV;0f30183b4abae942eae30582f79e7fbf;8c47306972c6d2c06f37235cb7e5c9cc;1;picon://1_0_1_2F09_441_1_C00000_0_0_0.png
4504;RTL Regional NRW;CBC;SDTV;305508d3fcc224d0020baaa3873adec3;71d33e8b04cbbe2f7d86517deffe88aa;1;picon://1_0_1_2EE4_441_1_C00000_0_0_0.png
4505;RTL HB NDS;CBC;SDTV;d5327b25441608c3cff6f83df33fa4d8;d1d92b0d005d82607d974681e712c7fe;1;picon://1_0_1_2EE5_441_1_C00000_0_0_0.png
4506;RTL CH;CBC;SDTV;df4bf246591f4960e72c91adefa21509;aa79d3cbcf284c12f028666902785ae8;1;picon://1_0_1_7099_443_1_C00000_0_0_0.png
4507;RTL FS;CBC;SDTV;df7c1f6155f2d324702b91d59dd1b7c9;346aa3fe68f2d37f6e3161354e9ea7bc;1;picon://1_0_1_2EE6_441_1_C00000_0_0_0.png
4508;SAT.1 RhlPf/Hessen;ProSiebenSat.1;SDTV;3ae0b8874918442fb4807ca44a474f69;76f8f3ff4601ca534d49d94488fe3d76;1;picon://1_0_1_4E2A_43A_1_C00000_0_0_0.png
4509;SAT.1 NRW;ProSiebenSat.1;SDTV;4f229536c2da88816d250bc8b69c99d4;1345139332bf8facd3861321724f156c;1;picon://1_0_1_4464_453_1_C00000_0_0_0.png
4510;ProSieben Austria;ProSiebenSat.1;SDTV;4f2324ee2f35d8b71430cd93af353c1e;500dc1313a1d2def854c594c99b8f734;1;picon://1_0_1_4E22_43A_1_C00000_0_0_0.png
4511;SAT.1 HH/SH;ProSiebenSat.1;SDTV;59eb7c5f7b40d089fb7545a888614bab;7dcccf5ffac82bb241ce7ddcd705de25;1;picon://1_0_1_4E28_43A_1_C00000_0_0_0.png
4512;SAT.1 A;ProSiebenSat.1;SDTV;5dcdead3c446bb7c0438fd0aeb5173f4;b028c687d3216efc8a17a3620e480935;1;picon://1_0_1_4E25_43A_1_C00000_0_0_0.png
4513;SAT.1 NS/Bremen;ProSiebenSat.1;SDTV;69aaee6a54e354cd77b33d4d52bf4c4c;9460fab7b47ab0b44fc7e85e8ee0c63f;1;picon://1_0_1_4E29_43A_1_C00000_0_0_0.png
4514;Pro7 MAXX Austria;ProSiebenSat.1;SDTV;b8af080556687126824509f274cda4b8;7bb8e8275d1848167adc6def3da02d1a;1;picon://1_0_1_14BF_407_1_C00000_0_0_0.png
4515;SAT.1 Gold Österreich;ProSiebenSat.1;SDTV;b9e00e5a3d94391bda576b2e17d4d11f;a56585b8734925a1ce382cff0f8c1b09;1;picon://1_0_1_14BE_407_1_C00000_0_0_0.png
4516;PULS 4 Austria;ProSiebenSat.1;SDTV;cf82442d547b3a165c12ef7e476e86d7;0715ae14a688fd270db9adc6eae4e267;1;picon://1_0_1_4E27_43A_1_C00000_0_0_0.png
4517;Kabel 1 Schweiz;ProSiebenSat.1;SDTV;d7ad72816baa1510fde54554fbcccc54;9e1e5d7f1da18f988b404f4beba04b1a;1;picon://1_0_1_4E23_43A_1_C00000_0_0_0.png
4518;SAT.1 CH;ProSiebenSat.1;SDTV;e525629b8de366f965f3e5ba7d75a85b;6c8c3c80e9f1fd49e1275bece41cab84;1;picon://1_0_1_4E26_43A_1_C00000_0_0_0.png
4519;ProSieben Schweiz;ProSiebenSat.1;SDTV;ed5442cacb4bc4a779a7e378bd246e4d;89b77ca46452013c52801c7dedd9251c;1;picon://1_0_1_4E21_43A_1_C00000_0_0_0.png
4520;SAT.1 Bayern;ProSiebenSat.1;SDTV;f08f9081ccc2761a93c8a9078b5626c3;b04777b29d0c82443f563d07e3e490ca;1;picon://1_0_1_4463_453_1_C00000_0_0_0.png
4521;Kabel 1 Austria;ProSiebenSat.1;SDTV;f75f6c5580881b8a895269313da2a38f;b370bd892a1256ef3c66f92082357773;1;picon://1_0_1_4E24_43A_1_C00000_0_0_0.png
4522;VOX CH;RTL;SDTV;2c0f37d6fc84697e01068f6244b28cc6;90cc966167895993c3e17d184684c730;1;picon://1_0_1_7094_443_1_C00000_0_0_0.png
4523;VOX Austria;RTL;SDTV;537af2453571e0727686d4874c194eee;f8832a1da75f8ef8d693dbaa40c8bce3;1;picon://1_0_1_7085_443_1_C00000_0_0_0.png
4524;RTL NITRO A;RTL;SDTV;79ad5950c8f35281c5e2b6b260fe3c45;c6fb02685677399b3f7b77474442de32;1;picon://1_0_1_332E_45B_1_C00000_0_0_0.png
4525;RTL Austria;RTL;SDTV;878b5b71474edcb64e842a679082ad75;8bbd5937ce812db532530f0777a64a0f;1;picon://1_0_1_7080_443_1_C00000_0_0_0.png
4526;RTL2 Austria;RTL;SDTV;dd4ffe8149fac23816a57d595892adc6;15ff8081a99ab9940cebde3c95182c6e;1;picon://1_0_1_708A_443_1_C00000_0_0_0.png
4527;SUPER RTL A;RTL;SDTV;ebbcaae513844c17a753f23d9d44ead1;05f1564552a869b0c4eb58fbd4ccf453;1;picon://1_0_1_708F_443_1_C00000_0_0_0.png
4551;ServusTV HD Oesterreich;ServusTV;HDTV;929b204bdfc819370414bef426aa2a7e;2d1b4e2a72c1430e624d768ba37a07db;25;picon://1_0_19_1331_3EF_1_C00000_0_0_0.png
4552;ServusTV Oesterreich;ServusTV;SDTV;c8649b9a16db26e9c65bb7507ae325e4;ccc0a4df108bbfbb17484e108e78c71d;1;picon://1_0_1_3337_45B_1_C00000_0_0_0.png
10001;RTL HD;CBC;HDTV;f1ee36be2a5ed7d3ca79ec918516023b;bd48de2b7dc58cf520c47bc93d092e5c;25;picon://1_0_19_EF10_421_1_C00000_0_0_0.png
10002;RTLII HD;CBC;HDTV;4f0f1d86e8f026644b8cf66042e71018;a4e3779989163ed4a4ad7fbc4d8fbfb7;25;picon://1_0_19_EF15_421_1_C00000_0_0_0.png
10003;SAT.1 HD;ProSiebenSat.1;HDTV;cb3367e742df9134105252bea47028e3;744868ab93490c64c4e54718c096976b;25;picon://1_0_19_EF74_3F9_1_C00000_0_0_0.png
10004;ProSieben HD;ProSiebenSat.1;HDTV;1cc00e235d0121bbaf090c4f31991804;4e99d6d77b19ebcb985183d785a24276;25;picon://1_0_19_EF75_3F9_1_C00000_0_0_0.png
10005;kabel eins HD;ProSiebenSat.1;HDTV;87a7d5bb307b511314023b8ca17d6434;9972530d4e56df6e3fe2768e5337f0c7;25;picon://1_0_19_EF76_3F9_1_C00000_0_0_0.png
10006;VOX HD;CBC;HDTV;10f69aa3cfc320a5162f869f93ab72ae;ff869ba173490e805493080b2d136138;25;picon://1_0_19_EF11_421_1_C00000_0_0_0.png
10007;RTLNITRO HD;CBC;HDTV;8f4a568f7f90330c3b5cc454bf6d0441;1130e1061e79ee1cc6c37c76b3b36ea3;25;picon://1_0_19_2EAF_411_1_C00000_0_0_0.png
10008;SAT.1 Gold HD;ProSiebenSat.1;HDTV;c6399331582a96b641be73cbe82afadc;cd05d5982d0b94cadebb2b9d9cdc06c9;25;picon://1_0_19_30D4_413_1_C00000_0_0_0.png
10009;ProSieben MAXX HD;ProSiebenSat.1;HDTV;f209baafd25a0288051fd4036ec206f7;06901981e9888e0efee1d12cbe4b3c7e;25;picon://1_0_19_EF78_3F9_1_C00000_0_0_0.png
10010;SIXX HD;ProSiebenSat.1;HDTV;39177db424fa3deaacc98009b691d8a8;72c106053af78aff3c2a2e96059ff18e;25;picon://1_0_19_EF77_3F9_1_C00000_0_0_0.png
10011;DMAX HD;BetaDigital;HDTV;22969d2b8f912b3188a89e412ca8cacf;1d54e492cd9447cdaf830c812f6afecd;25;picon://1_0_19_151A_455_1_C00000_0_0_0.png
10012;n-tv HD;CBC;HDTV;940c49cbd1198f019700dc5857ba81f3;b8329bda6af09512cf3e823867751823;25;**ERROR** Icon not Found.
10013;N24 HD;BetaDigital;HDTV;2c906bfe10cb7595d49f10ee35d1e20f;185cdf405f88e7bb77b0bb5f7759d93a;25;picon://1_0_19_5274_41D_1_C00000_0_0_0.png
10014;SPORT1 HD;BetaDigital;HDTV;6e243c39d91c0f5cb1aed3d521518513;4c81b50de6a01709ed6c0fab35613167;25;picon://1_0_19_1581_41F_1_C00000_0_0_0.png
10101;Sky Cinema HD;SKY;HDTV;097a86aa1b1e5a8a3e868a7e91f6b10d;253822df2ee28f612c958ea51e685b26;25;picon://1_0_19_83_6_85_C00000_0_0_0.png
10102;Sky Cinema+1 HD;SKY;HDTV;6ae2b38efcf6e1cca9e7439c35e91904;27307dd1fa352e80b38667e5912573c8;25;picon://1_0_19_86_8_85_C00000_0_0_0.png
10103;Sky Cinema+24 HD;SKY;HDTV;58c64953257a791da838ba5b6947b2a1;897e7f3af43c03629530312ef7e65dcf;25;picon://1_0_19_87_8_85_C00000_0_0_0.png
10104;Sky Atlantic HD;SKY;HDTV;3f5654ee28d7a48e3c62abc720123241;22a2c4e07b85b44905f42be0e6907fb9;25;picon://1_0_19_6E_D_85_C00000_0_0_0.png
10105;Sky Atlantic+1 HD;SKY;HDTV;52aad0f13fc9153f26cb513d7d89f151;d1a174ad85e1b89277a746a7abb63240;25;picon://1_0_19_90_8_85_C00000_0_0_0.png
10106;Sky Action HD;SKY;HDTV;8159f1c179c2fc41565a519119d04190;15ca015a342bdad2434f1c7958ca31ee;25;picon://1_0_19_74_B_85_C00000_0_0_0.png
10107;MGM HD;SKY;HDTV;67326a8ff06e2a455aa5489a19d45072;1da1b59f00452acd4d2752bd56aa5d9d;25;picon://1_0_19_73_C_85_C00000_0_0_0.png
10108;Sky Hits HD;SKY;HDTV;0764cd4ac684707211a2a7ce77c86bb5;8cf0b4fd93427c974fcc487fc1a4c515;25;picon://1_0_19_6B_C_85_C00000_0_0_0.png
10109;Sky Comedy;SKY;SDTV;1ce96b0addb2f695764cc47671ecbf52;fa772253cbb2295babea42f3d9ee5661;22;picon://1_0_16_8_3_85_C00000_0_0_0.png
10110;Sky Emotion;SKY;SDTV;39a07f9204bbd44e16c673c6dc5ccea1;6ed2e1b398051f29cda0de76c35a3cb4;22;picon://1_0_16_14_4_85_C00000_0_0_0.png
10111;Sky Nostalgie;SKY;SDTV;d0b4abf4d1dcbc2cc18eb3da037b0f20;8c6e5e42f0b314fa9c27659e1a92ca95;22;picon://1_0_16_204_4_85_C00000_0_0_0.png
10112;Big Brother 24 Stunden live HD;SKY;HDTV;ea9f1e1b49536bef95134db57d9cd8fa;403d9025a2f7b4e6aee7606724326e46;25;picon://1_0_19_8E_9_85_C00000_0_0_0.png
10113;Disney Cinemagic HD;SKY;HDTV;4253fd075965fe2d792d5a93b697da03;c72ac500d1e8869339b648291d020c52;25;picon://1_0_19_6F_D_85_C00000_0_0_0.png
10114;Sky Cinema;SKY;SDTV;f200da290cb56a8838eef05e561d8c50;4a4652b8123638677b39c7dc9d0c5595;22;picon://1_0_16_A_4_85_C00000_0_0_0.png
10115;Sky Cinema+1;SKY;SDTV;c68952083ff6d44bb0aa06deddaaf770;780ab0fba59f96b849f74fca355188d8;22;picon://1_0_16_B_3_85_C00000_0_0_0.png
10116;Sky Cinema+24;SKY;SDTV;fbfa58a72bfa41acb9d805d80f40bab7;d890cfe23eb64e9e38c672c1bef64175;22;picon://1_0_16_2B_3_85_C00000_0_0_0.png
10117;Sky Atlantic;SKY;SDTV;a2e710a720a023d7ce2bcd3adf282197;5425183b2718902d2ffe0b63371aafce;22;picon://1_0_16_22_4_85_C00000_0_0_0.png
10118;Sky Action;SKY;SDTV;36388d56d611bb36d6eaa37f29df9a68;bdc4db3a4248950e86624e7c7758e570;22;picon://1_0_16_9_3_85_C00000_0_0_0.png
10119;MGM;SKY;SDTV;894cd6ea5595e9a1bd989e113859e2df;2091d287f74016045cd1f32e14b7ce47;22;picon://1_0_16_203_4_85_C00000_0_0_0.png
10120;Sky Hits;SKY;SDTV;04c3baf37a1cf4dcfa9886d5a1711c00;3b3475e686ef35806dc125f78e58d615;22;picon://1_0_16_29_2_85_C00000_0_0_0.png
10121;Big Brother 24 Stunden live;SKY;SDTV;f787c85f4f8da49e33ad6cdb223f5c6c;1690ddd4f030abefeef2aae8f30cbaa9;22;picon://1_0_16_192_9_85_C00000_0_0_0.png
10122;Sky Select;SKY;SDTV;5a9fdff5a2055cdf6d287847e07ddf75;c3632c5d6d74d49e3ec75c547e4bb24d;22;picon://1_0_16_12_4_85_C00000_0_0_0.png
10123;Disney Cinemagic;SKY;SDTV;c98375cb69ded36bdaccae90a11ab22e;84bdd262f000e40adad1dbdd7f65a343;22;picon://1_0_16_19_2_85_C00000_0_0_0.png
10501;DMAX HD Austria;BetaDigital;HDTV;76174f1fb9d1eeb81fbf2720ea1b04f5;0102c5fb71b03907e250c91507c08f51;25;picon://1_0_19_152E_455_1_C00000_0_0_0.png
10502;TELE 5 HD Austria;BetaDigital;HDTV;c945956523b55e6434859f43d0bb1b9c;7669f04e91dfb3e1ce2dd069554d19c3;25;picon://1_0_19_152D_455_1_C00000_0_0_0.png
10503;N24 HD Austria;BetaDigital;HDTV;ebc9bd42bfb4f6564aa44916778ecaf2;2e8f1133beade37688ad1e5dbd2af8a6;25;picon://1_0_19_527E_41D_1_C00000_0_0_0.png
10504;TLC HD Austria;BetaDigital;HDTV;fe4f962bc55b10fd3589ac29d2dbdd23;8a1612ea3cdf8c64d7ee638b80e7e6a0;25;**ERROR** Icon not Found.
10505;RTL HD Austria;CBC;HDTV;519589b737d59afb7785447425db4ffe;82b2ea305460c0a4a5f173378f587356;25;picon://1_0_19_2E87_411_1_C00000_0_0_0.png
10506;VOX HD Austria;CBC;HDTV;d7eb7b7008e5d301a0b047cc2c023d24;91c3a4d24735e311a6ceced7240f96ac;25;picon://1_0_19_2E91_411_1_C00000_0_0_0.png
10507;RTL II HD Austria;CBC;HDTV;edb68cb2c39ede4e076b55bb2a682424;e205a7bd035a873eb71bd2c1da726a47;25;picon://1_0_19_2EA5_411_1_C00000_0_0_0.png
10508;PULS 4 HD Austria;ProSiebenSat.1;HDTV;0d2213310e7e323e310d253ff6535176;fa191fc87551b80143db62e135eeef83;25;picon://1_0_19_14B7_407_1_C00000_0_0_0.png
10509;ProSieben HD Austria;ProSiebenSat.1;HDTV;f11d79f5aa51b9e31dfd9740baae6472;956013fb08f57e928c80b59c8ee47f9c;25;picon://1_0_19_14B5_407_1_C00000_0_0_0.png
10510;kabel eins HD Austria;ProSiebenSat.1;HDTV;f3bff4ecef184063b6d8bf4ffdbe0390;efff20264527850452be5cf853506589;25;picon://1_0_19_14B6_407_1_C00000_0_0_0.png
10511;SAT.1 HD Austria;ProSiebenSat.1;HDTV;f934b56dfd3a21251f0fff141bb867ca;bbff42ae723e9256f16377b1fa153866;25;picon://1_0_19_14B4_407_1_C00000_0_0_0.png
11001;ORF1 HD;ORF;HDTV;8fb59e01c033767bf338df920dcc3a81;bc22edadb90702bf1159cc25fe6a3446;25;picon://1_0_19_132F_3EF_1_C00000_0_0_0.png
11002;ORF2B HD;ORF;HDTV;8f2ecf222f5a972f94a54871b3eea1cc;bef3794927b566fc27fca89e230769be;25;picon://1_0_19_33F7_3ED_1_C00000_0_0_0.png
11003;ORF III HD;ORF;HDTV;035ab74ddc2aee4f7a946d69fff47251;aba04a901098e1825e9b785633b98c9d;25;picon://1_0_19_33FC_3ED_1_C00000_0_0_0.png
11004;ATV HD;ATV;HDTV;059f20cc323af3a452e6bf5e3a0f10c9;71f2a181264ebee26c0336419896a192;25;picon://1_0_19_33AC_3EB_1_C00000_0_0_0.png
11005;ATV2;ATV;SDTV;b716fe86e3238e892d52a12bea8230c9;42277978fbc17b3993510e22f7e81d45;1;picon://1_0_1_33A7_3EB_1_C00000_0_0_0.png
11006;ORF2St HD;ORF;HDTV;182f57a1e481922ddcd3d538fb0a02b0;a16cec313c77cf9360b2bd6d42fc1e4d;25;picon://1_0_19_33F5_3ED_1_C00000_0_0_0.png
11007;ORF2N HD;ORF;HDTV;59dd274bbcd3cf51a6f17939cfa39212;a4006c6e8bd440fa2a11f32c45b1d439;25;picon://1_0_19_1334_3EF_1_C00000_0_0_0.png
11008;ORF2W HD;ORF;HDTV;5ad073e2314d72fc66d19831323f9035;352cc9dc036d0ababb8f3de299c2f15d;25;picon://1_0_19_1330_3EF_1_C00000_0_0_0.png
11009;ORF2K HD;ORF;HDTV;5c951192955821dcaf53833d39391b12;14d8185bfad6cd63649182b603f69c9c;25;picon://1_0_19_33F6_3ED_1_C00000_0_0_0.png
11010;ORF2O HD;ORF;HDTV;5cb49f11980d07697006f20383baf9c1;d4a31605fa6a5b92c14fc00b95d34742;25;picon://1_0_19_33F8_3ED_1_C00000_0_0_0.png
11011;ORF2V HD;ORF;HDTV;7e8230d6912624cb6b54e46f33498059;ccbbe12faec4c27415bd004d3c821ae6;25;picon://1_0_19_33FB_3ED_1_C00000_0_0_0.png
11012;ORF2T HD;ORF;HDTV;ec11c8116506257821bfec3c5186fb01;9a05a050a7a9942a5e80e7d0d347ac81;25;picon://1_0_19_33FA_3ED_1_C00000_0_0_0.png
11013;ORF2S HD;ORF;HDTV;a9aa5f185ba67c81b21fba3c6bfed618;6919de5a0833e71a372504d3219cee92;25;picon://1_0_19_33F9_3ED_1_C00000_0_0_0.png
11014;ORF SPORT+ HD;ORF;HDTV;af9e231994d1a2af528fddec15a28882;f37cd98134e0589d663a89af1357d92b;25;picon://1_0_19_33FD_3ED_1_C00000_0_0_0.png
11015;ORF1;ORF;SDTV;03227d80a82bbc5106fd99c6096fd6c5;f0d0da562a7bdd592b26441f05a6daab;1;picon://1_0_1_32C9_45D_1_C00000_0_0_0.png
11016;ORF2 V;ORF;SDTV;1c9b99b247a609e2e120793338ea2004;66377d290d5f8e0503411a10fc6e81a4;1;picon://1_0_1_32D1_45D_1_C00000_0_0_0.png
11017;ORF2 K;ORF;SDTV;2682103457f36062d55ebf4e3bfe689f;b113d7888e77d520a43e0efadde32908;1;picon://1_0_1_32D3_45D_1_C00000_0_0_0.png
11018;ORF2 W;ORF;SDTV;2756e8f6ee32fb95b2dc474448757741;de8f9216eb36cefac2c830aa274ac744;1;picon://1_0_1_32CB_45D_1_C00000_0_0_0.png
11019;ORF2 N;ORF;SDTV;433500163a54d477ff08e61ffb3856a8;8c02342ac2ffd141c23c502f4af548d6;1;picon://1_0_1_32CC_45D_1_C00000_0_0_0.png
11020;ORF2E;ORF;SDTV;4ff6a48be99b4f1db124ce04a0e4a855;71449603518ffac1a76cd294a1c9a915;1;picon://1_0_1_32D6_45D_1_C00000_0_0_0.png
11021;ORF2 B;ORF;SDTV;85e6e2fda29556a00900cf86b7126b6b;8f47bbbc32d040b98fb5bfb9f610f8d4;1;picon://1_0_1_32CD_45D_1_C00000_0_0_0.png
11022;ORF2;ORF;SDTV;949c9080b640bf68700d2b59e7032f07;f631ab70c9e2447c898f846e2aa78fa1;1;picon://1_0_1_32CA_45D_1_C00000_0_0_0.png
11023;ORF2 S;ORF;SDTV;b7b8d35e0ec5c35ea90748239ad8c3b2;716ec1518af41b7781b7a3ac6d48491c;1;picon://1_0_1_32CF_45D_1_C00000_0_0_0.png
11024;ORF2 T;ORF;SDTV;b95e9d3ee4e063391a9f039fff56af29;6b21879932292e44ccedcbfe86f27f4b;1;picon://1_0_1_32D0_45D_1_C00000_0_0_0.png
11025;ORF2 O;ORF;SDTV;d49636d9e1379ffbdd928439dea52d4b;0df3cbd2c5a5516bba60b2cd00b2a90c;1;picon://1_0_1_32CE_45D_1_C00000_0_0_0.png
11026;ORF2 St;ORF;SDTV;db927bfd016c9f9972d6ab71bacac69c;6d1e4e49aadf614ae81606fb53289785;1;picon://1_0_1_32D2_45D_1_C00000_0_0_0.png
11027;ORF III;ORF;SDTV;8baa6cd91e04adbc2e871eeb0b5960d4;9e1ad8d8081cdc37f727982d0f95a8b5;1;picon://1_0_1_332D_45B_1_C00000_0_0_0.png
11028;flimmit;ORF;SDTV;0d643642be231201a1d21b404a49a410;00b2f26d4057eab44d883c972b41edc6;25;**ERROR** Icon not Found.
11029;ORF SPORT+;ORF;SDTV;27d5bf1b43c88c209468101503eb982e;e7a68a8535103a6d6f017a01ca3907c1;1;picon://1_0_1_33A5_3EB_1_C00000_0_0_0.png
11030;Aristo.TV;ORF;SDTV;9c42d52e793b4878fd004b8b6ea4eeaf;8ecc1b1ce4ec7e1b6b8890f8c7260cfb;22;picon://1_0_16_33FF_3ED_1_C00000_0_0_0.png
11031;ATV;ATV+;SDTV;26067087f1e733ea4948a3edb7d1c479;9c9b5e76cb51011add9ce1b3ee6556a7;1;picon://1_0_1_32D4_45D_1_C00000_0_0_0.png
11051;OE2 St;ORF;Radio;10f5d213a4c46e12311ae99648706a3c;0e4f247dd81f23c8ba304389542bf2fb;2;picon://1_0_2_334A_45B_1_C00000_0_0_0.png
11052;OE2 V;ORF;Radio;3ec6ab128e6e1b8c0aeb97b4ee18ebf2;03a16f885e7ee03696e3a62751293314;2;picon://1_0_2_3349_45B_1_C00000_0_0_0.png
11053;OE2 T;ORF;Radio;60f322bd1310aaf448666c0377d80261;3e9c86278b8c20d185e1d12c77f08384;2;picon://1_0_2_3348_45B_1_C00000_0_0_0.png
11054;OE1 DD;ORF;Radio;74c35e2b47d0c07e9c7098dbde7f9f49;906abd2cd3e2bd0c132bf5b511d14bf2;2;picon://1_0_2_3342_45B_1_C00000_0_0_0.png
11055;OE2 B;ORF;Radio;80e531676ff8bab43d26d4aea9e3d639;ba240b9b925251ca1fc8d4b029fb4c9b;2;picon://1_0_2_3345_45B_1_C00000_0_0_0.png
11056;OE2 O;ORF;Radio;a0eb1c50f427450f6db9c95072f603b1;6295a1dfa8f0b6d7cef687f156a24edc;2;picon://1_0_2_3346_45B_1_C00000_0_0_0.png
11057;OE2 K;ORF;Radio;a28413e2f247cd7a60d51fef2fbffd2e;fa5c12ba61f6e8033263f836465c6449;2;picon://1_0_2_334B_45B_1_C00000_0_0_0.png
11058;OE2 N;ORF;Radio;a75b79acf09e2839e45a91b8fe497268;07a9a33e60d0fcd20d399856780212c3;2;picon://1_0_2_3344_45B_1_C00000_0_0_0.png
11059;OE2 W;ORF;Radio;e754f367da07b41d17b21f8661b2df7f;035c25355a2a74b972615c194832658e;2;picon://1_0_2_3343_45B_1_C00000_0_0_0.png
0;Starparadies AT;-;SDTV,TV channels;0515398d5ef4e2dcf3300768abdc2606;b3ea9516b81c055e902a4663b779a39e;1;**ERROR** Icon not Found.
0;LT1-OOE;-;SDTV,TV channels;103e62259378d971713c70e961b264d1;ae84f95d6180a4eda8ddc9309afe2bab;1;picon://1_0_1_3330_45B_1_C00000_0_0_0.png
0;VISIT-X.tv;-;SDTV,TV channels;13dfdfae7bd378f68ef2622a38cdec8f;6b02bd2d3aa2168cd93ec012138a60bc;1;**ERROR** Icon not Found.
0;Schau TV;-;SDTV,TV channels;5a18322f2a77620fd49fab45f62d17e0;f5170596e4bd552fa6c83d0e1c20cfe7;1;picon://1_0_1_33A9_3EB_1_C00000_0_0_0.png
0;Folx TV;-;SDTV,TV channels;8c4c491d0b742c4f02955f3425b5ff3b;31aabeb2f16da695173830f95b345b39;1;picon://1_0_1_32DA_45D_1_C00000_0_0_0.png
0;HOPE Channel HD;-;SDTV,TV channels;fc1371c6ed17e1c0c58d2ab50ecb9fbc;d4c37ca6722e2a948d5268997ad71901;25;picon://1_0_19_33AB_3EB_1_C00000_0_0_0.png
0;**ERROR** Name not Found.;**ERROR** Provider not Found.;Radio;3e09c1dce6f36d322806ab20cc540bc8;bd710cc0f9622f5c6c38344670ab5f65;0;picon://1_0_0_7599_422_1_C00000_0_0_0.png
0;**ERROR** Name not Found.;**ERROR** Provider not Found.;Radio;4c52954ebae20243309dc8f0688c222b;6de5a4e22cc62e7381221a3e17497e03;0;picon://1_0_0_759A_422_1_C00000_0_0_0.png
0;**ERROR** Name not Found.;**ERROR** Provider not Found.;SDTV,TV channels;027b79cfc8fc792db7b079bd6779b221;13546374d278d76e9a721f81a3f165ec;0;picon://1_0_0_223B_44C_1_C00000_0_0_0.png
0;**ERROR** Name not Found.;**ERROR** Provider not Found.;SDTV,TV channels;04431d3242cba3b6d0a890ee70970bd2;c7e8901b90af394f08da2703abcc27a1;0;picon://1_0_0_2049_430_1_C00000_0_0_0.png
0;**ERROR** Name not Found.;**ERROR** Provider not Found.;Radio;7e94cf53b3757e60815f59b6ccc10947;1170629d48196af0c3016753f0b59b4a;0;picon://1_0_0_19C6_44E_1_C00000_0_0_0.png
0;**ERROR** Name not Found.;**ERROR** Provider not Found.;SDTV,TV channels;0551e8f79327fb5223c4c428eb89cc4e;07dcaf2db0de4154b8ca6bad9c34eccd;0;picon://1_0_0_204B_430_1_C00000_0_0_0.png
0;Radio Maryja;**ERROR** Provider not Found.;Radio;ab670398f7e803729773263d8aa57ce2;3e0e6e0fc6055fd9c26ee356d94240f5;2;picon://1_0_2_10D7_418_1_C00000_0_0_0.png
0;FRANCE O;**ERROR** Provider not Found.;SDTV,TV channels;06afd3a9bf83dcd8997685176fb81531;a93edf50a845c1a3a043d0705c17b773;1;picon://1_0_1_2212_44C_1_C00000_0_0_0.png
0;**ERROR** Name not Found.;**ERROR** Provider not Found.;SDTV,TV channels;103527ced4c3626e7e8972c80ae031b6;f609bd3594c7f98b7e4311eaca6ee779;0;picon://1_0_0_222F_44C_1_C00000_0_0_0.png
0;**ERROR** Name not Found.;**ERROR** Provider not Found.;SDTV,TV channels;1239d9ed9e4c398e3b3a1a02fcbe6f8d;a9d444f120bc54db51af9241db6384b8;0;picon://1_0_0_2236_44C_1_C00000_0_0_0.png
0;**ERROR** Name not Found.;**ERROR** Provider not Found.;SDTV,TV channels;14b23807de9d8aa6a9f4b9a1ec65974c;0174d6fbac6f35ff804e33af63270bda;0;picon://1_0_0_2043_430_1_C00000_0_0_0.png
0;TELETOON+;**ERROR** Provider not Found.;HDTV,TV channels;15e14876524b6242be452371557e307b;5171c5809307a4c429e3a88822fbc305;25;picon://1_0_19_20D5_45C_1_C00000_0_0_0.png
0;**ERROR** Name not Found.;**ERROR** Provider not Found.;SDTV,TV channels;15fac1afb658369413362f13595f3a34;da381d6d1cb64dbb54aadc4b9617118b;0;picon://1_0_0_2046_430_1_C00000_0_0_0.png
0;**ERROR** Name not Found.;**ERROR** Provider not Found.;SDTV,TV channels;1903765c17cb56d76df6f01ab99dcdd2;eeeaf22929dd45dc0805d5b8589a286a;0;picon://1_0_0_2045_430_1_C00000_0_0_0.png
0;**ERROR** Name not Found.;**ERROR** Provider not Found.;SDTV,TV channels;1e66bed66d1c46cf8efad56805443be3;bff5ad28085215fa091dbba9b5921e30;0;picon://1_0_0_7474_3F0_1_C00000_0_0_0.png
0;INFO TNTSAT;**ERROR** Provider not Found.;SDTV,TV channels;20850de36a305ac531105650500903be;3ae74ef901fcb9475a17ce6deffa28b7;1;picon://1_0_1_1FAA_434_1_C00000_0_0_0.png
